DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 08:22:19,1300,762,0,3244.16,116.275,381,6,2286,0,0,0.222,2241.606
2025-03-04 08:22:21,1300,1225,0,3263.638,98.32,612.5,6,3675,0,0,0.22,1525.675
2025-03-04 08:22:23,1300,740,0,3287.549,93.182,370,6,2220,0,0,0.224,2284.003
2025-03-04 08:22:25,1300,819,0,3363.57,72.349,409.5,6,2457,0,0,0.171,2362.954
2025-03-04 08:22:27,1300,817,0,3248.261,85.861,408.5,6,2451,0,0,0.17,2247.187
2025-03-04 08:22:29,1300,854,0,3134.653,81.952,427,6,2562,0,0,0.185,2133.396
2025-03-04 08:22:31,1300,808,0,3068.463,82.675,404,6,2424,0,0,0.179,2068.402
2025-03-04 08:22:33,1300,803,0,3167.849,90.447,401.5,6,2409,0,0,0.181,2165.289
2025-03-04 08:22:35,1300,854,0,3225.635,83.64,427,6,2562,0,0,0.198,2228.512
2025-03-04 08:22:37,1300,787,0,3144.266,80.439,393.5,6,2361,0,0,0.174,2140.926
2025-03-04 08:22:39,1300,819,0,3239.748,79.055,409.5,6,2457,0,0,0.167,2239.237
2025-03-04 08:22:41,1300,863,0,3140.494,98.154,431.5,6,2589,0,0,0.173,2138.672
2025-03-04 08:22:43,1300,857,0,3029.963,74.761,428.5,6,2571,0,0,0.169,2024.792
2025-03-04 08:22:45,1300,839,0,3084.523,73.004,419.5,6,2517,0,0,0.173,2088.58
2025-03-04 08:22:47,1300,881,0,3031.348,88.721,440.5,6,2643,0,0,0.186,2030.453
2025-03-04 08:22:49,1300,814,0,3047.545,77.825,407,6,2442,0,0,0.193,2045.38
2025-03-04 08:22:51,1300,1159,0,3169.441,85.517,579.5,6,3477,0,0,0.173,1748.779
2025-03-04 08:22:53,1300,858,0,3244.429,77.794,429,6,2574,0,0,0.181,1702.674
2025-03-04 08:22:55,1300,852,0,3145.261,79.888,426,6,2556,0,0,0.17,2140.641
2025-03-04 08:22:57,1300,802,0,3154.592,80.894,401,6,2406,0,0,0.217,2154.656
2025-03-04 08:22:59,1300,858,0,3173.59,78.686,429,6,2574,0,0,0.181,2173.379
2025-03-04 08:23:01,1300,798,0,3112.776,74.553,399,6,2394,0,0,0.169,2113.06
2025-03-04 08:23:03,1300,745,0,3228.196,108.346,372.5,6,2235,0,0,0.168,2231.546
2025-03-04 08:23:05,1300,832,0,3310.087,69.5,416,6,2496,0,0,0.184,2312.639
2025-03-04 08:23:07,1300,839,0,3193.126,94.098,419.5,6,2517,0,0,0.168,2193.149
2025-03-04 08:23:09,1300,837,0,3123.754,73.286,418.5,6,2511,0,0,0.18,2123.624
2025-03-04 08:23:11,1300,838,0,3101.695,74.15,419,6,2514,0,0,0.174,2100.289
2025-03-04 08:23:13,1300,816,0,3126.342,78.778,408,6,2448,0,0,0.2,2125.869
2025-03-04 08:23:15,1300,869,0,3104.792,77.184,434.5,6,2607,0,0,0.159,2106.055
2025-03-04 08:23:17,1300,781,0,3074.063,90.746,390.5,6,2343,0,0,0.181,2071.539
2025-03-04 08:23:19,1300,858,0,3215.825,73.705,429,6,2574,0,0,0.195,2212.027
2025-03-04 08:23:21,1300,850,0,3070.026,90.251,425,6,2550,0,0,0.201,2068.275
2025-03-04 08:23:23,1300,1189,0,3163.775,105.092,594.5,6,3567,0,0,0.178,1519.418
2025-03-04 08:23:25,1300,857,0,3159.576,82.888,428.5,6,2571,0,0,0.202,1897.404
2025-03-04 08:23:27,1300,792,0,3091.86,94.328,396,6,2376,0,0,0.177,2090.518
2025-03-04 08:23:29,1300,835,0,3199.911,76.559,417.5,6,2505,0,0,0.189,2194.644
2025-03-04 08:23:31,1300,836,0,3136.157,78.216,418,6,2508,0,0,0.185,2132.421
