DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 09:48:41,3000,777,0,7710.416,73.348,388.5,6,2331,0,0,0.221,6709.519
2025-03-04 09:48:43,3000,709,0,7954.986,134.198,354.5,6,2127,0,0,0.217,6954.011
2025-03-04 09:48:45,3000,852,0,7682.102,102.714,426,6,2556,0,0,0.242,6683.511
2025-03-04 09:48:47,3000,815,0,7622.124,74.978,407.5,6,2445,0,0,0.282,6620.87
2025-03-04 09:48:49,3000,738,0,7733.946,123.287,369,6,2214,0,0,0.276,6734.805
2025-03-04 09:48:51,3000,859,0,7428.178,106.411,429.5,6,2577,0,0,0.198,6428.297
2025-03-04 09:48:53,3000,842,0,7396.697,69.34,421,6,2526,0,0,0.255,6389.544
2025-03-04 09:48:55,3000,762,0,7364.004,89.226,381,6,2286,0,0,0.249,6365.504
2025-03-04 09:48:57,3000,1485,0,7254.807,98.08,742.5,6,4455,0,0,0.222,5557.415
2025-03-04 09:48:59,3000,864,0,7236.016,72.649,432,6,2592,0,0,0.253,4866.505
2025-03-04 09:49:01,3000,779,0,7270.778,129.674,389.5,6,2337,0,0,0.236,4900.433
2025-03-04 09:49:03,3000,851,0,7196.474,74.065,425.5,6,2553,0,0,-3.032,5915.89
2025-03-04 09:49:05,3000,853,0,7187.132,75.272,426.5,6,2559,0,0,0.184,6186.503
2025-03-04 09:49:07,3000,716,64,7323.634,176.75,358,6,2148,0,0,0.251,6321.968
2025-03-04 09:49:09,3000,807,0,7392.644,100.258,403.5,6,2421,0,0,0.216,6397.139
2025-03-04 09:49:11,3000,775,0,7560.874,86.934,387.5,6,2325,0,0,0.266,6559.352
2025-03-04 09:49:13,3000,699,0,7824.521,166.922,349.5,6,2097,0,0,0.245,6824.943
2025-03-04 09:49:15,3000,804,0,7823.116,137.37,402,6,2412,0,0,0.192,6827.41
2025-03-04 09:49:17,3000,788,0,7830.291,71.643,394,6,2364,0,0,0.222,6830.204
2025-03-04 09:49:19,3000,701,0,7860.65,106.161,350.5,6,2103,0,0,0.244,6857.061
2025-03-04 09:49:21,3000,800,0,7880.654,149.104,400,6,2400,0,0,0.209,6878.163
2025-03-04 09:49:23,3000,804,0,7790.96,74.323,402,6,2412,0,0,0.228,6789.567
2025-03-04 09:49:25,3000,699,0,7788.342,94.966,349.5,6,2097,0,0,0.262,6783.358
2025-03-04 09:49:27,3000,823,0,7874.738,145.811,411.5,6,2469,0,0,0.224,6871.947
2025-03-04 09:49:29,3000,1302,0,7708.227,83.045,651,6,3906,0,0,0.22,5665.159
2025-03-04 09:49:31,3000,708,0,7975.302,134.83,354,6,2124,0,0,0.256,5632.162
2025-03-04 09:49:33,3000,779,0,7833.522,106.919,389.5,6,2337,0,0,0.196,5488.089
2025-03-04 09:49:35,3000,765,0,7959.111,86.584,382.5,6,2295,0,0,0.193,6814.507
2025-03-04 09:49:37,3000,711,0,8070.104,115.403,355.5,6,2133,0,0,0.238,7068.243
2025-03-04 09:49:39,3000,791,0,7902.571,143.787,395.5,6,2373,0,0,0.198,6902.668
2025-03-04 09:49:41,3000,770,0,7917.865,75.158,385,6,2310,0,0,0.282,6914.722
2025-03-04 09:49:43,3000,723,0,7861.216,86.47,361.5,6,2169,0,0,0.239,6862.853
2025-03-04 09:49:45,3000,793,0,7882.667,144.096,396.5,6,2379,0,0,0.231,6882.614
2025-03-04 09:49:47,3000,811,0,7847.367,86.006,405.5,6,2433,0,0,0.238,6849.374
2025-03-04 09:49:49,3000,813,0,7661.189,83.001,406.5,6,2439,0,0,0.253,6659.688
2025-03-04 09:49:51,3000,707,0,7822.232,130.871,353.5,6,2121,0,0,0.226,6822.173
2025-03-04 09:49:53,3000,832,0,7627.163,84.68,416,6,2496,0,0,0.243,6628.794
2025-03-04 09:49:55,3000,815,0,7555.169,81.935,407.5,6,2445,0,0,0.183,6553.715
2025-03-04 09:49:57,3000,729,0,7771.999,139.268,364.5,6,2187,0,0,0.263,6772.986
2025-03-04 09:49:59,3000,1233,0,7482.087,79.583,616.5,6,3699,0,0,0.219,5990.34
