DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 08:02:09,280,548,0,1007.743,65.506,274,6,1644,0,0,0.394,9.821
2025-03-04 08:02:11,297,569,0,1011.452,67.959,284.5,6,1707,0,0,0.366,10.466
2025-03-04 08:02:13,297,582,0,1012.258,65.891,291,6,1746,0,0,0.363,8.28
2025-03-04 08:02:15,298,590,0,1008.668,66.785,295,6,1770,0,0,0.366,10.288
2025-03-04 08:02:17,324,603,0,1012.446,66.897,301.5,6,1809,0,0,0.348,11.794
2025-03-04 08:02:19,324,646,0,1015.271,67.746,323,6,1938,0,0,0.354,13.506
2025-03-04 08:02:21,324,642,0,1014.266,64.635,321,6,1926,0,0,0.341,8.922
2025-03-04 08:02:23,343,844,0,1007.748,69.115,422,6,2532,0,0,0.352,9.286
2025-03-04 08:02:25,351,846,0,1009.447,65.41,423,6,2538,0,0,0.285,13.492
2025-03-04 08:02:27,351,695,0,1019.327,67.976,347.5,6,2085,0,0,0.279,15.282
2025-03-04 08:02:29,373,694,0,1012.657,69.032,347,6,2082,0,0,0.303,11.927
2025-03-04 08:02:31,378,739,0,1011.719,63.389,369.5,6,2217,0,0,0.269,14.348
2025-03-04 08:02:33,378,743,0,1015.266,63.22,371.5,6,2229,0,0,0.26,13.83
2025-03-04 08:02:35,385,738,0,1015.371,65.424,369,6,2214,0,0,0.228,9.875
2025-03-04 08:02:37,405,763,0,1042.502,71.465,381.5,6,2289,0,0,0.27,38.246
2025-03-04 08:02:39,405,796,0,1022.633,69.843,398,6,2388,0,0,0.245,24.643
2025-03-04 08:02:41,405,788,0,1016.056,64.342,394,6,2364,0,0,0.269,18.011
2025-03-04 08:02:43,431,805,0,1022.547,66.578,402.5,6,2415,0,0,0.296,20.769
2025-03-04 08:02:45,432,838,0,1026.347,66.839,419,6,2514,0,0,0.259,26.366
2025-03-04 08:02:47,432,841,0,1025.824,65.928,420.5,6,2523,0,0,0.21,24.568
2025-03-04 08:02:49,445,840,0,1036.319,69.463,420,6,2520,0,0,0.246,34.542
2025-03-04 08:02:51,459,861,0,1028.253,65.963,430.5,6,2583,0,0,0.266,30.118
2025-03-04 08:02:53,459,863,0,1071.133,67.861,431.5,6,2589,0,0,0.262,72.217
2025-03-04 08:02:55,474,1314,0,1048.881,67.859,657,6,3942,0,0,-1.255,30.518
2025-03-04 08:02:57,486,837,0,1121.03,85.144,418.5,6,2511,0,0,0.263,121.044
2025-03-04 08:02:59,486,884,0,1113.857,74.665,442,6,2652,0,0,0.253,114.524
2025-03-04 08:03:01,492,891,0,1086.735,73.066,445.5,6,2673,0,0,0.29,88.944
2025-03-04 08:03:03,513,863,0,1141.13,73.621,431.5,6,2589,0,0,0.262,142.634
2025-03-04 08:03:05,513,895,0,1141.506,72.902,447.5,6,2685,0,0,0.239,139.737
2025-03-04 08:03:07,513,874,0,1161.032,72.1,437,6,2622,0,0,0.246,158.555
2025-03-04 08:03:09,537,864,0,1197.435,72.259,432,6,2592,0,0,0.284,194.138
2025-03-04 08:03:11,540,909,0,1188.253,72.277,454.5,6,2727,0,0,0.24,186.976
2025-03-04 08:03:13,540,841,0,1270.319,76.331,420.5,6,2523,0,0,0.258,270.951
2025-03-04 08:03:15,549,862,0,1247.15,76.086,431,6,2586,0,0,0.259,251.314
2025-03-04 08:03:17,567,843,0,1293.367,77.857,421.5,6,2529,0,0,0.289,289.93
2025-03-04 08:03:19,567,856,0,1353.937,78.196,428,6,2568,0,0,0.285,352.381
2025-03-04 08:03:21,569,845,0,1324.249,76.708,422.5,6,2535,0,0,0.232,322.26
2025-03-04 08:03:23,594,816,0,1386.317,74.042,408,6,2448,0,0,0.271,386.283
2025-03-04 08:03:25,594,842,0,1400.819,72.387,421,6,2526,0,0,0.261,403.489
2025-03-04 08:03:27,598,1250,0,1432.488,74.097,625,6,3750,0,0,0.272,298.872
2025-03-04 08:03:29,621,834,0,1432.559,75.522,417,6,2502,0,0,0.254,431.746
2025-03-04 08:03:31,621,836,0,1479.584,83.617,418,6,2508,0,0,0.237,479.946
2025-03-04 08:03:33,621,829,0,1522.61,74.554,414.5,6,2487,0,0,0.273,521.565
2025-03-04 08:03:35,641,838,0,1441.865,75.779,419,6,2514,0,0,0.243,438.212
2025-03-04 08:03:37,648,818,0,1564.061,73.963,409,6,2454,0,0,0.251,566.5
2025-03-04 08:03:39,648,843,0,1569.609,76.387,421.5,6,2529,0,0,0.267,571.433
2025-03-04 08:03:41,655,817,0,1551.605,73.392,408.5,6,2451,0,0,0.257,551.583
2025-03-04 08:03:43,675,805,0,1615.358,71.675,402.5,6,2415,0,0,0.253,614.442
2025-03-04 08:03:45,675,864,0,1598.787,79.288,432,6,2592,0,0,0.24,597.185
2025-03-04 08:03:47,675,821,0,1623.211,76.143,410.5,6,2463,0,0,0.223,622.75
2025-03-04 08:03:49,702,854,0,1621.034,74.304,427,6,2562,0,0,0.253,620.727
2025-03-04 08:03:51,702,837,0,1619.366,76.754,418.5,6,2511,0,0,0.252,617.958
2025-03-04 08:03:53,702,815,0,1706.567,74.225,407.5,6,2445,0,0,0.291,708.715
2025-03-04 08:03:55,716,858,0,1658.084,85.59,429,6,2574,0,0,0.22,657.311
2025-03-04 08:03:57,729,828,0,1684.248,83.872,414,6,2484,0,0,0.245,684.124
2025-03-04 08:03:59,729,1275,0,1752.512,79.061,637.5,6,3825,0,0,0.251,509.833
2025-03-04 08:04:01,749,829,0,1717.702,79.743,414.5,6,2487,0,0,0.258,716.694
2025-03-04 08:04:03,756,829,0,1787.941,76.627,414.5,6,2487,0,0,0.291,788.128
2025-03-04 08:04:05,756,858,0,1770.853,73.301,429,6,2574,0,0,0.249,767.759
2025-03-04 08:04:07,763,840,0,1797.745,77.486,420,6,2520,0,0,0.265,796.77
2025-03-04 08:04:09,783,861,0,1784.396,74.728,430.5,6,2583,0,0,0.262,780.264
2025-03-04 08:04:11,783,831,0,1813.703,81.092,415.5,6,2493,0,0,0.258,813.64
2025-03-04 08:04:13,783,838,0,1920.698,74.935,419,6,2514,0,0,0.289,920.467
2025-03-04 08:04:15,808,859,0,1827.407,80.677,429.5,6,2577,0,0,0.278,825.814
2025-03-04 08:04:17,810,801,0,1889.413,95.972,400.5,6,2403,0,0,0.282,886.132
2025-03-04 08:04:19,810,841,0,1994.326,84.87,420.5,6,2523,0,0,0.252,991.087
2025-03-04 08:04:21,824,830,0,1921.592,77.065,415,6,2490,0,0,0.255,920.148
2025-03-04 08:04:23,837,804,0,2014.496,72.249,402,6,2412,0,0,0.233,1011.323
2025-03-04 08:04:25,837,826,0,2021.047,71.559,413,6,2478,0,0,0.272,1022.327
2025-03-04 08:04:27,839,831,0,2035.533,75.134,415.5,6,2493,0,0,0.272,1032.153
2025-03-04 08:04:29,864,1107,0,2011.517,73.09,553.5,6,3321,0,0,0.242,763.014
2025-03-04 08:04:31,864,951,0,2094.777,83.912,475.5,6,2853,0,0,0.264,942.017
2025-03-04 08:04:33,867,837,0,2105.337,73.47,418.5,6,2511,0,0,0.238,1106.018
2025-03-04 08:04:35,891,825,0,2062.015,75.839,412.5,6,2475,0,0,0.278,1055.827
2025-03-04 08:04:37,891,798,0,2223.404,81.079,399,6,2394,0,0,0.252,1223.541
2025-03-04 08:04:39,891,819,0,2168.197,77.142,409.5,6,2457,0,0,0.254,1165.267
2025-03-04 08:04:41,907,804,0,2219.254,72.375,402,6,2412,0,0,0.245,1215.618
2025-03-04 08:04:43,918,804,0,2241.147,74.504,402,6,2412,0,0,0.264,1241.418
2025-03-04 08:04:45,918,837,0,2208.352,76.114,418.5,6,2511,0,0,0.254,1206.7
2025-03-04 08:04:47,920,820,0,2238.748,72.155,410,6,2460,0,0,0.271,1239.161
2025-03-04 08:04:49,945,856,0,2177.527,80.486,428,6,2568,0,0,0.28,1179.433
2025-03-04 08:04:51,945,817,0,2248.715,87.852,408.5,6,2451,0,0,0.252,1246.388
2025-03-04 08:04:53,945,860,0,2316.487,74.253,430,6,2580,0,0,0.249,1315.706
2025-03-04 08:04:55,966,841,0,2216.53,77.557,420.5,6,2523,0,0,0.258,1219.409
2025-03-04 08:04:57,972,808,0,2321.459,84.813,404,6,2424,0,0,0.243,1319.142
2025-03-04 08:04:59,972,844,0,2347.93,79.658,422,6,2532,0,0,0.264,1344.165
2025-03-04 08:05:01,992,1251,0,2307.226,87.934,625.5,6,3753,0,0,-0.55,859.467
2025-03-04 08:05:03,999,855,0,2373.844,73.493,427.5,6,2565,0,0,0.216,1370.953
2025-03-04 08:05:05,999,847,0,2315.876,74.986,423.5,6,2541,0,0,0.25,1311.482
2025-03-04 08:05:07,999,838,0,2400.279,77.394,419,6,2514,0,0,0.24,1396.084
2025-03-04 08:05:09,999,844,0,2410.379,73.357,422,6,2532,0,0,0.249,1412.21
2025-03-04 08:05:11,999,804,0,2401.197,71.664,402,6,2412,0,0,0.254,1399.956
2025-03-04 08:05:13,999,854,0,2408.131,77.463,427,6,2562,0,0,0.251,1409.303
2025-03-04 08:05:15,999,844,0,2328.09,80.615,422,6,2532,0,0,0.256,1331.147
2025-03-04 08:05:17,999,818,0,2434.825,81.865,409,6,2454,0,0,0.279,1433.801
2025-03-04 08:05:19,999,880,0,2363.025,87.837,440,6,2640,0,0,0.292,1361.624
2025-03-04 08:05:21,999,796,0,2347.109,91.866,398,6,2388,0,0,0.268,1345.255
2025-03-04 08:05:23,999,821,0,2519.614,74.158,410.5,6,2463,0,0,0.245,1515.678
2025-03-04 08:05:25,999,815,0,2421.234,79.43,407.5,6,2445,0,0,0.254,1421.269
2025-03-04 08:05:27,999,801,0,2471.93,72.299,400.5,6,2403,0,0,0.282,1468.941
2025-03-04 08:05:29,999,832,0,2438.269,78.025,416,6,2496,0,0,0.254,1436.21
2025-03-04 08:05:31,999,820,0,2413.822,75.532,410,6,2460,0,0,0.273,1416.957
2025-03-04 08:05:33,999,1050,0,2433.729,75.242,525,6,3150,0,0,0.252,872.09
2025-03-04 08:05:35,999,840,0,2380.187,78.542,420,6,2520,0,0,0.238,1378.206
2025-03-04 08:05:37,999,811,0,2439.989,80.896,405.5,6,2433,0,0,0.258,1439.397
2025-03-04 08:05:39,999,855,0,2361.869,74.301,427.5,6,2565,0,0,0.258,1361.151
2025-03-04 08:05:41,999,777,0,2446.704,99.355,388.5,6,2331,0,0,0.218,1445.566
2025-03-04 08:05:43,999,849,0,2506.206,94.803,424.5,6,2547,0,0,0.264,1507.901
2025-03-04 08:05:45,999,811,0,2374.668,82.239,405.5,6,2433,0,0,0.269,1374.603
