DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-03-04 05:05:39,1050,852,0,2407.778,78.473,426,6,2556,0,0,0.228,1407.228
2025-03-04 05:05:41,1050,873,0,2469.967,78.828,436.5,6,2619,0,0,0.237,1471.851
2025-03-04 05:05:43,1050,864,0,2406.403,74.656,432,6,2592,0,0,0.22,1404.933
2025-03-04 05:05:45,1050,830,386,2435.125,83.077,415,6,2490,0,0,0.22,1441.618
2025-03-04 05:05:47,1050,872,152,1989.981,415.292,436,6,2616,0,0,0.164,991.722
2025-03-04 05:05:49,1050,898,11,2271.254,121.92,449,6,2694,0,0,0.204,1266.185
2025-03-04 05:05:51,1050,783,657,2265.061,409.071,391.5,6,2349,0,0,0.213,1271.586
2025-03-04 05:05:53,1050,939,0,1940.771,279.457,469.5,6,2817,0,0,0.208,940.752
2025-03-04 05:05:55,1050,854,265,2316.787,85.655,427,6,2562,0,0,0.212,1322.518
2025-03-04 05:05:57,1050,836,256,2036.135,433.788,418,6,2508,0,0,0.212,1040.722
2025-03-04 05:05:59,1050,929,0,2248.562,145.11,464.5,6,2787,0,0,0.183,1249.489
2025-03-04 05:06:01,1050,817,500,2356.353,169.694,408.5,6,2451,0,0,0.217,1359.834
2025-03-04 05:06:03,1050,879,0,1946.684,276.491,439.5,6,2637,0,0,0.172,944.299
2025-03-04 05:06:05,1050,919,70,2304.761,76.013,459.5,6,2757,0,0,0.215,1304.581
2025-03-04 05:06:07,1050,876,317,2114.515,351.721,438,6,2628,0,0,0.221,1119.247
2025-03-04 05:06:09,1050,919,0,2152.554,161.842,459.5,6,2757,0,0,0.174,1148.33
2025-03-04 05:06:11,1050,819,383,2385.612,97.474,409.5,6,2457,0,0,0.232,1391.631
2025-03-04 05:06:13,1050,872,2,2063.471,307.39,436,6,2616,0,0,0.197,1067.091
