Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740727099,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.25%,"813.4MiB / 15.51GiB",5.12%,"60.8MB / 102MB","0B / 0B",253
1740727099,e192d5341051,reverse-proxy-api-1,e192d5341051,93.78%,"167.3MiB / 1GiB",16.34%,"658MB / 376MB","0B / 0B",32
1740727111,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.10%,"105.2MiB / 15.51GiB",0.66%,"1e+03MB / 1.16GB","0B / 0B",40
1740727111,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,10.08%,"2.569GiB / 15.51GiB",16.57%,"521MB / 606MB","0B / 0B",861
1740727111,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.16%,"814.2MiB / 15.51GiB",5.13%,"61MB / 102MB","0B / 0B",253
1740727111,e192d5341051,reverse-proxy-api-1,e192d5341051,93.77%,"166.7MiB / 1GiB",16.28%,"658MB / 377MB","0B / 0B",29
1740727121,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.05%,"105.1MiB / 15.51GiB",0.66%,"1GB / 1.16GB","0B / 0B",40
1740727121,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,21.33%,"2.622GiB / 15.51GiB",16.90%,"522MB / 606MB","0B / 0B",861
1740727121,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.85%,"814.8MiB / 15.51GiB",5.13%,"61.2MB / 102MB","0B / 0B",253
1740727121,e192d5341051,reverse-proxy-api-1,e192d5341051,93.73%,"166.6MiB / 1GiB",16.27%,"659MB / 377MB","0B / 0B",29
1740727133,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.46%,"105.2MiB / 15.51GiB",0.66%,"1GB / 1.16GB","0B / 0B",40
1740727133,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,10.58%,"2.641GiB / 15.51GiB",17.03%,"522MB / 607MB","0B / 0B",861
1740727133,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.52%,"815.6MiB / 15.51GiB",5.14%,"61.3MB / 102MB","0B / 0B",253
1740727133,e192d5341051,reverse-proxy-api-1,e192d5341051,94.20%,"169.8MiB / 1GiB",16.59%,"659MB / 377MB","0B / 0B",29
1740727145,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,0.25%,"103.1MiB / 15.51GiB",0.65%,"1GB / 1.16GB","0B / 0B",40
1740727145,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,0.12%,"266.8MiB / 15.51GiB",1.68%,"522MB / 607MB","0B / 0B",47
1740727145,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.62%,"798.9MiB / 15.51GiB",5.03%,"61.5MB / 102MB","0B / 0B",241
1740727145,e192d5341051,reverse-proxy-api-1,e192d5341051,0.26%,"165.8MiB / 1GiB",16.19%,"659MB / 377MB","0B / 0B",30
