Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1740720844,e192d5341051,reverse-proxy-api-1,e192d5341051,95.65%,"157MiB / 1GiB",15.33%,"137MB / 78.5MB","0B / 0B",29
1740720856,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.39%,"103.2MiB / 15.51GiB",0.65%,"207MB / 240MB","0B / 0B",40
1740720856,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,14.56%,"2.492GiB / 15.51GiB",16.07%,"174MB / 131MB","0B / 0B",1021
1740720856,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.93%,"796.6MiB / 15.51GiB",5.02%,"18.9MB / 87.7MB","0B / 0B",246
1740720856,e192d5341051,reverse-proxy-api-1,e192d5341051,94.14%,"160MiB / 1GiB",15.62%,"137MB / 78.8MB","0B / 0B",32
1740720868,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.81%,"103.9MiB / 15.51GiB",0.65%,"207MB / 241MB","0B / 0B",40
1740720868,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,16.23%,"2.499GiB / 15.51GiB",16.11%,"174MB / 131MB","0B / 0B",1026
1740720868,b424db67d982,reverse-proxy-controller-1,b424db67d982,285.68%,"797.6MiB / 15.51GiB",5.02%,"19.1MB / 87.7MB","0B / 0B",245
1740720868,e192d5341051,reverse-proxy-api-1,e192d5341051,95.07%,"160MiB / 1GiB",15.63%,"138MB / 79.1MB","0B / 0B",30
1740720878,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.01%,"104.5MiB / 15.51GiB",0.66%,"208MB / 242MB","0B / 0B",40
1740720878,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,17.61%,"2.514GiB / 15.51GiB",16.21%,"175MB / 132MB","0B / 0B",1032
1740720878,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.83%,"798.4MiB / 15.51GiB",5.03%,"19.2MB / 87.8MB","0B / 0B",245
1740720878,e192d5341051,reverse-proxy-api-1,e192d5341051,94.16%,"161.9MiB / 1GiB",15.81%,"138MB / 79.4MB","0B / 0B",32
1740720890,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,4.00%,"105MiB / 15.51GiB",0.66%,"209MB / 242MB","0B / 0B",40
1740720890,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,20.57%,"2.518GiB / 15.51GiB",16.24%,"175MB / 132MB","0B / 0B",1032
1740720890,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.01%,"799.2MiB / 15.51GiB",5.03%,"19.4MB / 87.8MB","0B / 0B",245
1740720890,e192d5341051,reverse-proxy-api-1,e192d5341051,94.76%,"158.2MiB / 1GiB",15.45%,"139MB / 79.7MB","0B / 0B",32
1740720901,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.45%,"105MiB / 15.51GiB",0.66%,"209MB / 243MB","0B / 0B",40
1740720901,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,15.29%,"2.521GiB / 15.51GiB",16.26%,"175MB / 133MB","0B / 0B",1029
1740720901,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.77%,"800.2MiB / 15.51GiB",5.04%,"19.5MB / 87.9MB","0B / 0B",245
1740720901,e192d5341051,reverse-proxy-api-1,e192d5341051,94.89%,"159MiB / 1GiB",15.53%,"139MB / 80MB","0B / 0B",31
1740720913,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,3.67%,"105MiB / 15.51GiB",0.66%,"210MB / 244MB","0B / 0B",40
1740720913,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,24.16%,"2.546GiB / 15.51GiB",16.41%,"176MB / 133MB","0B / 0B",1022
1740720913,b424db67d982,reverse-proxy-controller-1,b424db67d982,1.19%,"800.8MiB / 15.51GiB",5.04%,"19.7MB / 87.9MB","0B / 0B",245
1740720913,e192d5341051,reverse-proxy-api-1,e192d5341051,94.30%,"158.3MiB / 1GiB",15.46%,"140MB / 80.3MB","0B / 0B",31
1740720925,d8e4d40d4b71,reverse-proxy-nginx-proxy-1,d8e4d40d4b71,1.82%,"105MiB / 15.51GiB",0.66%,"211MB / 245MB","0B / 0B",40
1740720925,c55daf28071e,reverse-proxy-agent-1,c55daf28071e,7.36%,"2.532GiB / 15.51GiB",16.33%,"176MB / 134MB","0B / 0B",1021
1740720925,b424db67d982,reverse-proxy-controller-1,b424db67d982,0.84%,"801.7MiB / 15.51GiB",5.05%,"19.9MB / 88MB","0B / 0B",246
